from,to,weight,prob
36,61,30,0.9061463979756639
36,62,37,0.9071333562314907
36,63,92,0.7175336122759326
36,64,36,0.7307250737806872
36,65,62,0.8039843701274373
36,66,97,0.6526693958210138
36,67,26,0.8442114662525072
36,68,86,0.8902594424973362
36,69,38,0.7257171324081955
37,38,49,0.8638221464314113
37,39,100,0.8428220933870492
37,40,64,0.9186448925207751
37,41,54,0.7876994056671829
37,42,37,0.7900094046491647
37,43,96,0.8061913694984707
37,44,89,0.7691457619916361
37,45,23,0.6522042718041995
37,46,94,0.9399456363393752
37,47,57,0.8184371351763802
37,48,86,0.832715031391405
37,49,48,0.8553239407571507
37,50,71,0.669151116169133
37,51,45,0.8421784236843968
37,52,45,0.7283440723779491
37,53,93,0.7396373335756959
37,54,29,0.8051880756738954
37,55,40,0.9199061134236484
37,56,86,0.7712295278769664
37,57,50,0.8542267251162146
37,58,13,0.8466201711387324
37,59,47,0.7278278818135967
37,60,63,0.7713796683883851
37,61,14,0.8249071107240072
37,62,83,0.8948044103158603
37,63,53,0.8679649629742711
37,64,38,0.8558954332798013
37,65,91,0.8854691165888351
37,66,95,0.7575491395011131
37,67,48,0.9036257732733786
37,68,94,0.9129484353026331
37,69,33,0.7381352158582278
38,39,70,0.6883832419088161
38,40,43,0.8675559911318358
38,41,81,0.8788754654957908
38,42,33,0.9340770140581853
38,43,52,0.8463303933053459
38,44,38,0.7565850188359498
38,45,49,0.7761417704554433
38,46,52,0.7615047289294583
38,47,84,0.7382153364951028
38,48,25,0.791160970301204
38,49,91,0.8250723859227741
38,50,89,0.6713647212212228
38,51,34,0.8001432123478113
38,52,97,0.7645007659416762
38,53,48,0.7739321762041642
38,54,29,0.6912095777519371
38,55,35,0.7528009654787
38,56,82,0.9178535369931629
38,57,68,0.6929672456898915
38,58,33,0.8836823532301443
38,59,72,0.7497888340749579
38,60,32,0.7440242215272016
38,61,17,0.6514140504271981
38,62,45,0.7128147105005234
38,63,31,0.8228836747210109
38,64,30,0.7968731271890049
38,65,21,0.6888217872704858
38,66,65,0.8400462622107783
38,67,61,0.778707634580123
38,68,71,0.7649949260160382
38,69,14,0.8101347808526774
39,40,57,0.9350205846445496
39,41,51,0.8770543213931367
39,42,77,0.7071730129821214
39,43,96,0.651237150192306
39,44,41,0.7178797133867251
39,45,54,0.7436276781460586
39,46,23,0.7650651428923081
39,47,85,0.7418345276274239
39,48,18,0.8971531489023231
39,49,48,0.934539012515905
39,50,68,0.8683495734340438
39,51,86,0.8072352931004059
39,52,65,0.9163922131511124
39,53,27,0.752819851777268
39,54,72,0.7577752659099897
39,55,34,0.6994650526674487
39,56,61,0.6557374199369959
39,57,38,0.8681506484408964
39,58,26,0.7133570687489434
39,59,12,0.8269078504397724
39,60,31,0.6869485945252883
39,61,93,0.8876381465137677
39,62,58,0.9129632412798429
39,63,42,0.8813748990030589
39,64,89,0.6645760884745212
39,65,16,0.8485909747513684
39,66,93,0.9008360028708169
39,67,16,0.8569249245132278
39,68,63,0.783294286683769
39,69,25,0.8141847154186777
40,41,70,0.8605604644562164
40,42,36,0.8585576087662727
40,43,90,0.6527913644189756
40,44,63,0.8484993728272165
40,45,94,0.806092770256051
40,46,89,0.8316903010772012
40,47,27,0.7756477255314277
40,48,23,0.8034754359396536
40,49,89,0.6853203705311718
40,50,24,0.8854280198505454
40,51,73,0.7095939985118846
40,52,35,0.8833876749791069
40,53,76,0.9419359166957584
40,54,55,0.8610310250738775
40,55,47,0.6981120795892306
40,56,80,0.7989064140104278
40,57,36,0.8564611746366121
40,58,71,0.7491810848590105
40,59,10,0.653824820380583
40,60,21,0.9220640132809376
40,61,83,0.850706579150492
40,62,29,0.9348338047193347
40,63,75,0.6725144640882991
40,64,22,0.9214338151869745
40,65,92,0.7193480859475238
40,66,47,0.7292375068313123
40,67,16,0.6799426745172853
40,68,32,0.9122421347486478
40,69,47,0.7580643992161663
41,42,96,0.7438121320888292
41,43,24,0.6784995410991741
41,44,15,0.652901698318121
41,45,27,0.8490065082472531
41,46,31,0.7485982478205727
41,47,66,0.9365267469476319
41,48,44,0.9135426612192421
41,49,21,0.7617866459823346
41,50,53,0.7048608260910928
41,51,61,0.7700750677935255
41,52,68,0.7315499272250571
41,53,59,0.8569707293450942
41,54,71,0.889969729084685
41,55,93,0.9158371660044258
41,56,31,0.6839169669132938
41,57,99,0.8679233336269402
41,58,30,0.6811139317215108
41,59,85,0.7948024551621037
41,60,82,0.8535179408747616
41,61,33,0.8333969474876317
41,62,55,0.8334075257826215
41,63,97,0.9139850739505957
41,64,26,0.7949238969096496
41,65,72,0.6838812438121302
41,66,62,0.7822063640787579
41,67,18,0.7284838601685469
41,68,50,0.6537080638957802
41,69,96,0.8074453736115889
42,43,83,0.8671320629827951
42,44,38,0.9433686672652395
42,45,95,0.9119430691114827
42,46,76,0.8069309525674022
42,47,99,0.8354717048151242
42,48,65,0.8485139788537889
42,49,41,0.7945789031961921
42,50,94,0.8528886705072323
42,51,59,0.6945963356771313
42,52,81,0.917618564489018
42,53,88,0.6663698345683028
42,54,92,0.9303114261260494
42,55,74,0.9046536724328003
42,56,73,0.9108246903838304
42,57,19,0.8754290003142833
42,58,51,0.7222675450091693
42,59,45,0.6651052143579632
42,60,38,0.8151486709192037
42,61,58,0.7709830980385168
42,62,40,0.6736491787264375
42,63,66,0.8903783863180166
42,64,67,0.6764059585107622
42,65,73,0.7841204359741394
42,66,25,0.9442012216837108
42,67,93,0.6553307386546805
42,68,61,0.7737015643026648
42,69,81,0.8147296369079569
43,44,21,0.8875349855516923
43,45,89,0.8412614367259993
43,46,75,0.8186997716281963
43,47,93,0.8514423112337468
43,48,53,0.7590027432709433
43,49,16,0.8949766059732096
43,50,68,0.7495917876664195
43,51,89,0.8299853454674788
43,52,94,0.7589883641509269
43,53,67,0.6842070075067215
43,54,94,0.716524132346057
43,55,53,0.7565416935754207
43,56,91,0.9393301050363019
43,57,47,0.8143071745082402
43,58,57,0.8606288159779956
43,59,15,0.9190631356034176
43,60,73,0.6921347561966746
43,61,62,0.6820884516558557
43,62,88,0.7087764401455449
43,63,25,0.9290648777459436
43,64,60,0.7146768513106838
43,65,34,0.8650363743408028
43,66,23,0.8771448025430821
43,67,15,0.9279879591611931
43,68,96,0.8266433323693704
43,69,67,0.7872163630838469
44,45,85,0.9368570964877252
44,46,27,0.939156426859264
44,47,10,0.8091093042557252
44,48,16,0.8159678986712731
44,49,65,0.9016448332036748
44,50,71,0.9273112621344616
44,51,32,0.8575453137872093
44,52,32,0.8691483985228333
44,53,26,0.6810661883370703
44,54,94,0.8301638065416234
44,55,51,0.8012330358059493
44,56,59,0.7755994237501191
44,57,87,0.9247730725091297
44,58,41,0.7320787639868334
44,59,53,0.9411474949736301
44,60,67,0.891439049244013
44,61,27,0.7738236418422858
44,62,99,0.9159310566226249
44,63,75,0.7396739404866273
44,64,99,0.8143417914078552
44,65,50,0.8635623069185435
44,66,80,0.8397749853521792
44,67,35,0.7129138088766506
44,68,47,0.8559833891957109
44,69,96,0.6898015185773421
45,46,100,0.8450259163420933
45,47,32,0.8011680317129749
45,48,98,0.8410632304602446
45,49,100,0.6846215756850876
45,50,55,0.8186840634354277
45,51,84,0.8211914582759298
45,52,95,0.8630370894465101
45,53,96,0.8743606170129761
45,54,78,0.735778394067609
45,55,64,0.8924914337980088
45,56,76,0.6819411397545162
45,57,58,0.6935980134898386
45,58,95,0.666981432288667
45,59,44,0.8750555056010161
45,60,30,0.9450597180872012
45,61,97,0.7251683022374549
45,62,17,0.857178455109203
45,63,47,0.7112002709960802
45,64,79,0.6596919149726982
45,65,67,0.680744001901393
45,66,96,0.871847744051855
45,67,38,0.8727238207618582
45,68,81,0.7666659986323017
45,69,75,0.885292151861266
46,47,99,0.7362915963521661
46,48,95,0.6640939643825996
46,49,58,0.766266394592597
46,50,97,0.7437961942683903
46,51,80,0.6661406576923249
46,52,42,0.7109261668188014
46,53,66,0.8989950445865433
46,54,91,0.8613887206678363
46,55,92,0.7603223363051735
46,56,85,0.8139845410103723
46,57,87,0.7089407245281638
46,58,34,0.7382533165413474
46,59,32,0.9450359970688644
46,60,19,0.7060929744596971
46,61,32,0.8705238458078657
46,62,25,0.7631594681157937
46,63,64,0.7337336738927631
46,64,43,0.6890199590346117
46,65,84,0.9038042588271562
46,66,10,0.7491688366226807
46,67,100,0.9312483351412542
46,68,15,0.6961110150708889
46,69,51,0.8290640996043133
47,48,90,0.834682602829799
47,49,94,0.7403464454946316
47,50,83,0.8150480539159899
47,51,19,0.8852094345711504
47,52,50,0.8076185201554641
47,53,33,0.8061818861995111
47,54,74,0.6978111477552308
47,55,79,0.8111107857601726
47,56,21,0.7548208852586107
47,57,37,0.849000342932083
47,58,52,0.7582393473988198
47,59,37,0.9350924829080455
47,60,89,0.8091496686820474
47,61,81,0.8971065202775607
47,62,93,0.6526411088885112
47,63,95,0.7538021872468306
47,64,40,0.9213489375463075
47,65,88,0.9255821897561811
47,66,41,0.93766904482218
47,67,97,0.9156980476996384
47,68,58,0.9247797290896026
47,69,24,0.7657627804352132
48,49,79,0.8671926825109771
48,50,13,0.9234007779885853
48,51,57,0.8042927186254041
48,52,75,0.7836670692715154
48,53,15,0.7389301908722854
48,54,93,0.7077537163801031
48,55,75,0.6747036344145503
48,56,22,0.7002184427640485
48,57,78,0.809961746649438
48,58,90,0.669641546631116
48,59,95,0.8388543451732
48,60,37,0.9094852567137893
48,61,64,0.9006995233236107
48,62,36,0.8113262642072483
48,63,99,0.9135911695127723
48,64,65,0.8439683477955036
48,65,19,0.8740672477022786
48,66,29,0.6571258838308421
48,67,52,0.6613658944238444
48,68,19,0.6662804212674324
48,69,42,0.8174252615953432
49,50,83,0.8964857955894894
49,51,43,0.7722898335487379
49,52,67,0.8390651793877364
49,53,65,0.7449212737759001
49,54,59,0.8519896196983138
49,55,78,0.6517696782382341
49,56,89,0.6689712772279097
49,57,84,0.6636550561358378
49,58,19,0.7573100416244144
49,59,74,0.6818406625609917
49,60,97,0.7404052129534613
49,61,21,0.7344552332876791
49,62,66,0.7644240723441093
49,63,94,0.6592457454070173
49,64,30,0.8100403291431049
49,65,27,0.8740261734820736
49,66,79,0.7384935407939573
49,67,91,0.693222661237545
49,68,96,0.9160934356916746
49,69,92,0.7619391544700972
50,51,11,0.8160572563292836
50,52,81,0.6924121598673653
50,53,15,0.6515089517222016
50,54,86,0.7682245102610112
50,55,80,0.9340938167686614
50,56,49,0.7130158672071172
50,57,54,0.7135210828765954
50,58,92,0.9054376554024652
50,59,28,0.6982863072693185
50,60,38,0.8350654769720472
50,61,42,0.7082978646038977
50,62,33,0.8512933734051735
50,63,82,0.9056753383302427
50,64,80,0.7883795611068781
50,65,80,0.6719433716475651
50,66,95,0.6702088272214404
50,67,22,0.7092252777343748
50,68,84,0.7961571230401245
50,69,52,0.7571415077035467
51,52,95,0.8466418942090858
51,53,22,0.7355411431629564
51,54,18,0.9200355772528765
51,55,50,0.7957583690821661
51,56,52,0.8349027290778359
51,57,49,0.8580374388042911
51,58,29,0.819665602371533
51,59,56,0.8923099293924863
51,60,64,0.7005918532717941
51,61,50,0.7238525415636452
51,62,38,0.8636597381677096
51,63,92,0.7808372198269066
51,64,56,0.6902917497148666
51,65,52,0.9133657488523884
51,66,69,0.7836073920698648
51,67,49,0.7960914147310074
51,68,23,0.7027310482685676
51,69,87,0.6745921079258465
52,53,45,0.9076140966112398
52,54,27,0.9173891116796837
52,55,35,0.728970395178075
52,56,90,0.6729387135671646
52,57,19,0.9176315553902766
52,58,74,0.8394879483383765
52,59,84,0.8236702361817683
52,60,85,0.7138282058528891
52,61,14,0.8154781995578475
52,62,79,0.9181957803638163
52,63,79,0.7916311852348777
52,64,29,0.7597455890309028
52,65,38,0.9174312631163257
52,66,85,0.8699680481638703
52,67,47,0.6901643778339799
52,68,74,0.8031235980031357
52,69,60,0.7591596674222513
53,54,11,0.848803546813609
53,55,88,0.855248497052141
53,56,75,0.692111207797126
53,57,30,0.7037435551725862
53,58,82,0.847823992085893
53,59,28,0.8707759426504473
53,60,71,0.9317525774809619
53,61,15,0.7156457351777086
53,62,72,0.7195249722812946
53,63,43,0.7608305556342423
53,64,15,0.8505756800028101
53,65,76,0.9223178277718882
53,66,56,0.7664279329843988
53,67,68,0.9144655943954828
53,68,15,0.9441769346189306
53,69,51,0.680967503868944
54,55,76,0.8400700945324759
54,56,45,0.900461679865218
54,57,43,0.8235894304760174
54,58,82,0.702154944933935
54,59,93,0.7635555551170485
54,60,85,0.8460009639670549
54,61,19,0.8049988692661816
54,62,58,0.9418022325051778
54,63,38,0.8049115346502711
54,64,55,0.8951710295700716
54,65,54,0.7960584688022527
54,66,71,0.9161515830551332
54,67,10,0.8005510953412225
54,68,27,0.7819696102267634
54,69,39,0.6731264677223741
55,56,92,0.7342428525049621
55,57,29,0.7060717027426303
55,58,56,0.8306060829400331
55,59,25,0.8483328928731673
55,60,63,0.8933517888118879
55,61,24,0.7944549948168458
55,62,71,0.7937063490093588
55,63,85,0.6983738779587877
55,64,62,0.6567338114462874
55,65,15,0.6883655344847288
55,66,85,0.6983387421102614
55,67,90,0.8037928448003326
55,68,83,0.6940595300255239
55,69,31,0.7274778938050126
56,57,33,0.8049922077914439
56,58,61,0.8298072568384789
56,59,82,0.8412868120192438
56,60,94,0.8963909930366007
56,61,20,0.7149780253675655
56,62,87,0.9478327471123935
56,63,71,0.7011700351969089
56,64,62,0.83025161432336
56,65,84,0.8961359540391491
56,66,33,0.8369635216734903
56,67,75,0.7293562095635869
56,68,97,0.7528013823680996
56,69,68,0.8289600087492078
57,58,18,0.718944136153634
57,59,59,0.6896639595372307
57,60,12,0.7107045647264525
57,61,74,0.8553103493596501
57,62,29,0.831653305358362
57,63,32,0.7927607556468432
57,64,88,0.8299441390612048
57,65,78,0.8009987624415378
57,66,25,0.6779569897403738
57,67,94,0.6890986522331493
57,68,87,0.8117857958991567
57,69,10,0.9190906858542595
58,59,96,0.8447695205319601
58,60,76,0.7762052060001584
58,61,15,0.8592928421418737
58,62,64,0.718845876913715
58,63,71,0.8868666755452863
58,64,58,0.7551553441339316
58,65,99,0.822836245069765
58,66,64,0.6901649316873805
58,67,71,0.8797576671075363
58,68,20,0.7349800004026867
58,69,79,0.7725940114061646
59,60,34,0.6516408362444092
59,61,10,0.8233961437401338
59,62,25,0.8059285536569224
59,63,58,0.8463638362409592
59,64,98,0.8912861458567568
59,65,62,0.7586809369323773
59,66,29,0.777821476723796
59,67,84,0.7260898178695951
59,68,78,0.777068464230009
59,69,56,0.8335642031033945
60,61,97,0.7692362444586424
60,62,36,0.7739684474887809
60,63,81,0.7947403271020641
60,64,57,0.817728148896049
60,65,71,0.7261332936328089
60,66,49,0.8232953459270812
60,67,100,0.769438925539961
60,68,27,0.906499676847079
60,69,94,0.6857257293488402
61,62,39,0.7839784632245658
61,63,99,0.9347735535244535
61,64,22,0.714337442461424
61,65,61,0.8858243368680131
61,66,80,0.8342076101088316
61,67,97,0.8620369800598608
61,68,30,0.7667311041755309
61,69,91,0.6515871900417716
62,63,21,0.8969766396552215
62,64,70,0.9277585363393547
62,65,65,0.6764422067942033
62,66,43,0.7165310733858536
62,67,20,0.8327086583623782
62,68,59,0.9292054973195077
62,69,61,0.8341896772150141
63,64,76,0.7359407701602708
63,65,86,0.6672389103749004
63,66,32,0.842087394359041
63,67,66,0.6532131192126287
63,68,94,0.9292275402037276
63,69,76,0.7358019535126086
64,65,14,0.8851878336061125
64,66,75,0.8047440894658485
64,67,39,0.8345569957110648
64,68,96,0.6608183399433046
64,69,40,0.8465057358152135
65,66,30,0.6760528437722113
65,67,45,0.8839018636929251
65,68,55,0.8508986139188925
65,69,61,0.8258240495629096
66,67,76,0.6546099567493622
66,68,100,0.6705851515811178
66,69,21,0.8148777960639307
67,68,81,0.9245026921844461
67,69,54,0.7542425266577772
68,69,45,0.7178886538886206
